tester,trial,rightHanded,timestamp,posX,posY,posZ,posRelX,posRelY,posRelZ,velX,velY,velZ,quatW,quatX,quatY,quatZ,accRelX,accRelY,accRelZ,accAbsX,accAbsY,accAbsZ
M1,3,L,33.307,0.01536825,0.1098806,-0.1257051,0.0003938107,0.0002414212,0.0002482235,2.361966E-05,1.447976E-05,1.488775E-05,-0.9946976,0.0877417,0.05223829,0.01222558,0.04166667,0.9615384,0.2,0.0532718,-0.01901942,0.03363736
M1,3,L,49.972,0.01533225,0.1097793,-0.1259378,0.0003578011,0.000140056,1.551211E-05,-2.160791E-06,-6.082516E-06,-1.396408E-05,-0.9946178,0.08754382,0.05481085,0.008212021,0.08333334,1,0.16,0.09153872,0.01198304,-0.007453069
M1,3,L,66.638,0.01508439,0.1096627,-0.1260857,0.0001099445,2.350658E-05,-0.0001323968,-1.487199E-05,-6.993246E-06,-8.874891E-06,-0.9946408,0.08656357,0.05632061,0.004956462,0.08333334,1.038462,0.16,0.08537653,0.05047977,-0.01224751
M1,3,L,83.29501,0.0147655,0.1094985,-0.1262517,-0.0002089459,-0.0001407266,-0.0002984107,-1.914452E-05,-9.859703E-06,-9.966607E-06,-0.9945621,0.08670182,0.05766999,0.001751658,0.08333334,1,0.16,0.07795753,0.01312852,-0.006143718
M1,3,L,99.967,0.01427959,0.1090187,-0.1267007,-0.0006948514,-0.0006204695,-0.0007473528,-2.9145E-05,-2.877537E-05,-2.692792E-05,-0.9943158,0.08738707,0.06071673,-0.003617351,0.125,0.9230769,0.16,0.1078102,-0.0610851,0.01057207
M1,3,L,116.63,0.01462972,0.108499,-0.1270425,-0.0003447244,-0.00114017,-0.001089245,2.101224E-05,-3.118888E-05,-2.051804E-05,-0.9940636,0.0871992,0.06457181,-0.008019182,0.1666667,0.9230769,0.16,0.1401695,-0.05897295,0.01641221
M1,3,L,133.301,0.01567575,0.1078502,-0.1268053,0.0007013092,-0.001789011,-0.0008520335,6.274568E-05,-3.892034E-05,1.422899E-05,-0.993569,0.08597279,0.07228819,-0.01427688,0.2916667,1,0.2,0.2433387,0.03046477,0.06323027
M1,3,L,149.972,0.01689428,0.1071894,-0.1267428,0.001919835,-0.002449833,-0.0007894486,7.309257E-05,-3.963902E-05,3.754118E-06,-0.993383,0.08579936,0.07466614,-0.01592989,0.3333333,1,0.2,0.2803956,0.03320682,0.07052016
M1,3,L,166.637,0.01745438,0.1070194,-0.1269953,0.002479932,-0.002619766,-0.001041979,3.360918E-05,-1.019698E-05,-1.51533E-05,-0.9927358,0.08582789,0.08158079,-0.02130443,0.4166667,1,0.24,0.3426947,0.04788291,0.125351
M1,3,L,183.305,0.01869043,0.1063924,-0.1273825,0.003715982,-0.003246814,-0.0014292,7.415703E-05,-3.761989E-05,-2.323143E-05,-0.9922244,0.08534709,0.08609207,-0.02819468,0.4583333,1,0.2,0.3744234,0.04912388,0.09599829
M1,3,L,199.995,0.02024378,0.1052912,-0.1275093,0.005269337,-0.004348032,-0.001555964,9.307096E-05,-6.59807E-05,-7.595215E-06,-0.9919376,0.08598883,0.08597381,-0.03569684,0.4583333,1.038462,0.2,0.3568621,0.09258366,0.08591962
M1,3,L,216.645,0.02277492,0.1049086,-0.1271799,0.007800478,-0.004730605,-0.001226574,0.0001520205,-2.297733E-05,1.97832E-05,-0.9918393,0.08638848,0.08545993,-0.03858102,0.5416667,1.076923,0.16,0.4374334,0.1334597,0.05183953
M1,3,L,233.314,0.02749449,0.1045504,-0.1263842,0.01252005,-0.005088799,-0.000430882,0.0002831344,-2.148863E-05,4.773483E-05,-0.9916249,0.08801269,0.08141922,-0.04800834,0.625,1.153846,0.2,0.4865237,0.2324634,0.07946438
M1,3,L,249.981,0.03246395,0.1032755,-0.1260047,0.0174895,-0.006363697,-5.13792E-05,0.0002981611,-7.649235E-05,2.27697E-05,-0.9917601,0.09000909,0.0723067,-0.0555163,0.7083333,1.269231,0.16,0.5487701,0.3553424,0.01345401
M1,3,L,266.666,0.03923184,0.1027723,-0.125493,0.02425739,-0.006866895,0.0004603416,0.0004056273,-3.015867E-05,3.066951E-05,-0.9921199,0.09435292,0.05679155,-0.05975143,0.75,1.307692,0.2,0.5739869,0.4081163,0.01750878
