tester,trial,rightHanded,timestamp,posX,posY,posZ,posRelX,posRelY,posRelZ,velX,velY,velZ,quatW,quatX,quatY,quatZ,accRelX,accRelY,accRelZ,accAbsX,accAbsY,accAbsZ
M1,2,L,600.062,0.002358774,-0.2487646,0.04136865,-0.006430525,-0.2833665,0.03431616,-0.000103259,0.000455523,-1.140011E-05,-0.9969285,-0.06462327,-0.01168427,-0.04267075,0.1666667,1.615385,-0.32,0.02179804,0.6513542,-0.1104511
M1,2,L,616.746,-3.387965E-05,-0.2393888,0.04171502,-0.008823179,-0.2739907,0.03466253,-0.0001434099,0.0005619634,2.076058E-05,-0.9986088,-0.03587941,-0.008719947,-0.03764492,0.1666667,1.5,-0.36,0.0470878,0.5300826,-0.2529975
M1,2,L,633.406,-0.001454506,-0.2267616,0.04167803,-0.01024381,-0.2613635,0.03462554,-8.527182E-05,0.0007579327,-2.220419E-06,-0.9989902,-0.02478015,-0.007613686,-0.03669745,0.2083333,1.230769,-0.32,0.1125217,0.256961,-0.2607367
M1,2,L,650.067,-0.001147358,-0.210141,0.04426909,-0.009936657,-0.2447429,0.0372166,1.843515E-05,0.0009975748,0.0001555167,-0.9993251,0.007657597,-0.004922854,-0.03558665,0.2083333,1.076923,-0.24,0.1288874,0.085114,-0.2582284
M1,2,L,666.739,-0.003239535,-0.1935512,0.04487291,-0.01202883,-0.2281531,0.03782042,-0.0001254905,0.0009950717,3.621746E-05,-0.9985492,0.04039912,-0.002634428,-0.03550201,0.2083333,0.9230769,-0.16,0.1417789,-0.08047521,-0.2354713
M1,2,L,683.437,-0.002439979,-0.1744366,0.04379454,-0.01122928,-0.2090386,0.03674205,4.78833E-05,0.00114472,-6.458062E-05,-0.9967843,0.07199064,-0.0008467533,-0.03517846,0.1666667,0.8461539,-0.08,0.1070796,-0.1645291,-0.2016843
M1,2,L,700.072,-0.005168842,-0.1537876,0.04348408,-0.01395814,-0.1883896,0.03643159,-0.0001640433,0.001241298,-1.866339E-05,-0.9951581,0.09189785,-9.599573E-05,-0.03486017,0.1666667,0.6923077,0.04,0.1179665,-0.302191,-0.08839776
M1,2,L,716.756,-0.004106758,-0.1310395,0.04116801,-0.01289606,-0.1656414,0.03411552,6.365875E-05,0.001363468,-0.0001388193,-0.9921579,0.1204112,-3.112856E-05,-0.03352253,0.2083333,0.6153846,0.04,0.1666051,-0.3804291,-0.1098896
M1,2,L,733.425,-0.005539579,-0.1098491,0.03790177,-0.01432888,-0.144451,0.03084929,-8.59572E-05,0.001271247,-0.0001959467,-0.9909991,0.1297532,-0.0003856306,-0.03293662,0.1666667,0.4615385,0.16,0.1348842,-0.502989,0.03437811
M1,2,L,750.0811,-0.003898376,-0.09036573,0.0345694,-0.01268767,-0.1249676,0.02751691,9.853524E-05,0.00116975,-0.0002000705,-0.9869103,0.1580494,-0.002722498,-0.03195423,0.08333334,0.4615385,0.12,0.05308738,-0.5198216,-0.03118823
M1,3,L,16.661,0.01524645,0.05828272,-0.04219814,0,0,0,0,0,0,-0.9415022,0.3346789,-0.01914839,-0.03460029,0.04166667,0.7307692,0.6,-0.007703528,-0.0535906,0.003116963
M1,3,L,33.329,0.01466518,0.0598399,-0.04301892,-0.0005812719,0.001557186,-0.0008207858,-3.487352E-05,9.342368E-05,-4.92432E-05,-0.9379494,0.3440454,-0.01617459,-0.04027479,0.04166667,0.6538461,0.64,-0.01348368,-0.08649248,0.06459933
M1,3,L,49.997,0.01470229,0.06169675,-0.04457676,-0.0005441643,0.003414035,-0.002378628,2.226279E-06,0.000111402,-9.346303E-05,-0.9362008,0.3487223,-0.01477211,-0.04126341,0.04166667,0.6153846,0.64,-0.01309576,-0.1149244,0.08064778
